sample.id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
1263	mSys21w28id53con4	4	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807760
1264	mSys21w28id53con15	15	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808045
1265	mSys21w28id53con18	18	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808028
1266	mSys21w28id53con22	22	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808288
1267	mSys21w28id53con25	25	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808240
1268	mSys21w28id53con28	28	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808222
1269	mSys21w28id53con29	29	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807979
1270	mSys21w28id53con35	35	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807948
1271	mSys21w28id53con42	42	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807933
1272	mSys21w28id53con49	49	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807914
1273	mSys21w28id53con56	56	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807900
1274	mSys21w28id53con70	70	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807886
1275	mSys21w28id53con84	84	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807871
1276	mSys21w28id53con112	112	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807858
1277	mSys21w28id53con140	140	finishing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807845
1278	mSys21w21id54con4	4	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808406
1279	mSys21w21id54con7	7	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808390
1280	mSys21w21id54con11	11	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808375
1281	mSys21w21id54con14	14	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808362
1282	mSys21w21id54con15	15	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808349
1283	mSys21w21id54con18	18	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808334
1284	mSys21w21id54con22	22	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808276
1285	mSys21w21id54con25	25	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808264
1286	mSys21w21id54con28	28	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808252
1287	mSys21w21id54con29	29	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807816
1288	mSys21w21id54con32	32	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807804
1289	mSys21w14id55con4	4	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808167
1290	mSys21w14id55con11	11	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808324
1291	mSys21w14id55con15	15	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808237
1292	mSys21w14id55con18	18	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807850
1293	mSys21w14id55con22	22	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807919
1294	mSys21w14id55con25	25	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808067
1295	mSys21w14id55con28	28	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808053
1296	mSys21w14id55con29	29	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808008
1297	mSys21w14id55con32	32	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807995
1298	mSys21w14id55con42	42	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808488
1299	mSys21w14id55con49	49	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808475
1300	mSys21w14id55con56	56	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808464
1301	mSys21w14id55con84	84	growing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808442
1302	mSys21w14id55con112	112	growing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808432
1303	mSys21w14id55con140	140	finishing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808422
1304	mSys21w14id55con155	155	finishing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808414
1305	mSys21w28id56con4	4	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807767
1306	mSys21w28id56con7	7	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807748
1307	mSys21w28id56con11	11	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807728
1308	mSys21w28id56con15	15	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807695
1309	mSys21w28id56con18	18	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808034
1310	mSys21w28id56con22	22	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808294
1311	mSys21w28id56con25	25	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808245
1312	mSys21w28id56con28	28	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808228
1313	mSys21w28id56con29	29	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807984
1314	mSys21w28id56con32	32	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807969
1315	mSys21w28id56con35	35	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807953
1316	mSys21w28id56con42	42	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807938
1317	mSys21w28id56con49	49	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807924
1318	mSys21w28id56con56	56	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807905
1319	mSys21w28id56con70	70	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807891
1320	mSys21w28id56con84	84	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807877
1321	mSys21w28id56con112	112	growing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807864
1322	mSys21w28id56con140	140	finishing	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807851
1323	mSys21w21id61con4	4	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808410
1324	mSys21w21id61con11	11	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808379
1325	mSys21w21id61con15	15	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808353
1326	mSys21w21id61con18	18	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808339
1327	mSys21w21id61con21	21	suckling	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808326
1328	mSys21w21id61con22	22	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808312
1329	mSys21w21id61con25	25	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808268
1330	mSys21w21id61con29	29	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807820
1331	mSys21w21id61con32	32	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807808
1332	mSys21w21id61con35	35	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807796
1333	mSys21w21id61con49	49	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808159
1334	mSys21w21id61con56	56	weaning	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808148
1335	mSys21w21id61con70	70	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808207
1336	mSys21w21id61con84	84	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808197
1337	mSys21w21id61con112	112	growing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808187
1338	mSys21w21id61con140	140	finishing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807786
1339	mSys21w21id61con155	155	finishing	mSys21_61	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807778
1340	mSys21w21id62con4	4	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808409
1341	mSys21w21id62con11	11	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808378
1342	mSys21w21id62con14	14	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808365
1343	mSys21w21id62con15	15	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808352
1344	mSys21w21id62con18	18	suckling	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808338
1345	mSys21w21id62con22	22	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808311
1346	mSys21w21id62con25	25	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808267
1347	mSys21w21id62con29	29	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807819
1348	mSys21w21id62con32	32	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807807
1349	mSys21w21id62con35	35	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807795
1350	mSys21w21id62con49	49	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808158
1351	mSys21w21id62con56	56	weaning	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808147
1352	mSys21w21id62con70	70	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808206
1353	mSys21w21id62con84	84	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808193
1354	mSys21w21id62con112	112	growing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808186
1355	mSys21w21id62con140	140	finishing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807785
1356	mSys21w21id62con155	155	finishing	mSys21_62	21	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807776
1357	mSys21w14id63con4	4	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807922
1358	mSys21w14id63con11	11	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808369
1359	mSys21w14id63con14	14	suckling	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808213
1360	mSys21w14id63con15	15	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808021
1361	mSys21w14id63con18	18	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807894
1362	mSys21w14id63con21	21	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808098
1363	mSys21w14id63con22	22	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808085
1364	mSys21w14id63con25	25	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808071
1365	mSys21w14id63con28	28	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808057
1366	mSys21w14id63con29	29	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808012
1367	mSys21w14id63con32	32	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808000
1368	mSys21w14id63con42	42	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808493
1369	mSys21w14id63con56	56	weaning	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808467
1370	mSys21w14id63con70	70	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808455
1371	mSys21w14id63con84	84	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808445
1372	mSys21w14id63con112	112	growing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808434
1373	mSys21w14id63con140	140	finishing	mSys21_63	14	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808425
1374	mSys21w14id64con4	4	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808238
1375	mSys21w14id64con14	14	suckling	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807755
1376	mSys21w14id64con15	15	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808215
1377	mSys21w14id64con18	18	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807828
1378	mSys21w14id64con22	22	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808080
1379	mSys21w14id64con29	29	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808006
1380	mSys21w14id64con32	32	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807994
1381	mSys21w14id64con42	42	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808486
1382	mSys21w14id64con49	49	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808474
1383	mSys21w14id64con56	56	weaning	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808463
1384	mSys21w14id64con70	70	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808452
1385	mSys21w14id64con84	84	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808441
1386	mSys21w14id64con112	112	growing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808431
1387	mSys21w14id64con140	140	finishing	mSys21_64	14	mSys21_6	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808421
1388	mSys21w28id65con4	4	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807774
1389	mSys21w28id65con11	11	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807737
1390	mSys21w28id65con15	15	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807703
1391	mSys21w28id65con18	18	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808041
1392	mSys21w28id65con22	22	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808301
1393	mSys21w28id65con25	25	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808285
1394	mSys21w28id65con28	28	suckling	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808235
1395	mSys21w28id65con29	29	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808220
1396	mSys21w28id65con32	32	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807977
1397	mSys21w28id65con35	35	weaning	mSys21_65	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807961
1398	mSys21w28id66con4	4	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807773
1399	mSys21w28id66con11	11	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807736
1400	mSys21w28id66con14	14	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807718
1401	mSys21w28id66con15	15	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807702
1402	mSys21w28id66con18	18	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808040
1403	mSys21w28id66con21	21	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808024
1404	mSys21w28id66con22	22	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808300
1405	mSys21w28id66con25	25	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808284
1406	mSys21w28id66con28	28	suckling	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808234
1407	mSys21w28id66con29	29	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808219
1408	mSys21w28id66con35	35	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807960
1409	mSys21w28id66con42	42	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807945
1410	mSys21w28id66con49	49	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807930
1411	mSys21w28id66con56	56	weaning	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807912
1412	mSys21w28id66con70	70	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807898
1413	mSys21w28id66con84	84	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807884
1414	mSys21w28id66con112	112	growing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807869
1415	mSys21w28id66con140	140	finishing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807856
1416	mSys21w28id66con155	155	finishing	mSys21_66	28	mSys21_6	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807843
1417	mSys21w28id71con4	4	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807759
1418	mSys21w28id71con7	7	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807740
1419	mSys21w28id71con11	11	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807722
1420	mSys21w28id71con14	14	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807705
1421	mSys21w28id71con15	15	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808044
1422	mSys21w28id71con18	18	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808027
1423	mSys21w28id71con22	22	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808287
1424	mSys21w28id71con25	25	suckling	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808239
1425	mSys21w28id71con29	29	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807978
1426	mSys21w28id71con32	32	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807962
1427	mSys21w28id71con42	42	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807931
1428	mSys21w28id71con56	56	weaning	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807899
1429	mSys21w28id71con70	70	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807885
1430	mSys21w28id71con84	84	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807870
1431	mSys21w28id71con112	112	growing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807857
1432	mSys21w28id71con140	140	finishing	mSys21_71	28	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807844
1433	mSys21w21id72con4	4	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808397
1434	mSys21w21id72con11	11	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808367
1435	mSys21w21id72con15	15	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808340
1436	mSys21w21id72con18	18	suckling	mSys21_72	21	mSys21_7	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808327
