sample-id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
mSys21w14id44con7	7	suckling	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808413
mSys21w14id44con11	11	suckling	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807802
mSys21w14id44con14	14	suckling	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807710
mSys21w14id44con15	15	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807943
mSys21w14id44con18	18	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808138
mSys21w14id44con21	21	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808089
mSys21w14id44con22	22	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808076
mSys21w14id44con25	25	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808062
mSys21w14id44con28	28	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808016
mSys21w14id44con29	29	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808003
mSys21w14id44con32	32	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807991
mSys21w14id44con35	35	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808496
mSys21w14id44con42	42	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808483
mSys21w14id44con49	49	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808471
mSys21w14id44con56	56	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808460
mSys21w14id44con70	70	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808449
mSys21w14id44con84	84	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808438
mSys21w14id44con112	112	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808428
mSys21w14id44con140	140	finishing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808418
mSys21w28id45con4	4	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807768
mSys21w28id45con7	7	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807749
mSys21w28id45con11	11	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807729
mSys21w28id45con14	14	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807713
mSys21w28id45con15	15	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807696
mSys21w28id45con18	18	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808035
mSys21w28id45con21	21	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808018
mSys21w28id45con22	22	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808295
mSys21w28id45con25	25	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808246
mSys21w28id45con28	28	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808229
mSys21w28id45con29	29	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808181
mSys21w28id45con32	32	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807970
mSys21w28id45con35	35	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807955
mSys21w28id45con42	42	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807939
mSys21w28id45con49	49	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807925
mSys21w28id45con56	56	weaning	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807907
mSys21w28id45con84	84	growing	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807878
mSys21w14id46con4	4	suckling	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808347
mSys21w14id46con7	7	suckling	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808491
mSys21w14id46con11	11	suckling	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808335
mSys21w14id46con14	14	suckling	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807788
mSys21w14id46con15	15	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808281
mSys21w14id46con18	18	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807861
mSys21w14id46con21	21	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808096
mSys21w14id46con22	22	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808082
mSys21w14id46con25	25	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808068
mSys21w14id46con28	28	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808054
mSys21w14id46con29	29	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808009
mSys21w14id46con32	32	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807997
mSys21w14id46con35	35	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808501
mSys21w14id46con42	42	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808489
mSys21w14id46con49	49	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808476
mSys21w14id46con56	56	weaning	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808465
mSys21w14id46con70	70	growing	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808453
mSys21w14id46con84	84	growing	mSys21_46	14	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808443
mSys21w21id47con4	4	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808407
mSys21w21id47con7	7	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808392
mSys21w21id47con11	11	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808376
mSys21w21id47con14	14	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808363
mSys21w21id47con15	15	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808350
mSys21w21id47con18	18	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808336
mSys21w21id47con21	21	suckling	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808322
mSys21w21id47con22	22	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808277
mSys21w21id47con25	25	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808265
mSys21w21id47con28	28	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808253
mSys21w21id47con29	29	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807817
mSys21w21id47con32	32	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807805
mSys21w21id47con35	35	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807793
mSys21w21id47con42	42	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808169
mSys21w21id47con49	49	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808156
mSys21w21id47con56	56	weaning	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808214
mSys21w21id47con70	70	growing	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808204
mSys21w21id47con84	84	growing	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808195
mSys21w21id47con112	112	growing	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808185
mSys21w21id47con140	140	finishing	mSys21_47	21	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807784
mSys21w14id51con4	4	suckling	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808072
mSys21w14id51con7	7	suckling	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808402
mSys21w14id51con11	11	suckling	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807791
mSys21w14id51con14	14	suckling	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807699
mSys21w14id51con15	15	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807932
mSys21w14id51con18	18	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808127
mSys21w14id51con21	21	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808088
mSys21w14id51con22	22	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808075
mSys21w14id51con25	25	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808060
mSys21w14id51con28	28	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808015
mSys21w14id51con29	29	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808002
mSys21w14id51con32	32	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807990
mSys21w14id51con35	35	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808495
mSys21w14id51con42	42	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808482
mSys21w14id51con49	49	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808470
mSys21w14id51con56	56	weaning	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808459
mSys21w14id51con70	70	growing	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808448
mSys21w14id51con84	84	growing	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808437
mSys21w14id51con112	112	growing	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808427
mSys21w14id51con140	140	finishing	mSys21_51	14	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808417
mSys21w21id52con4	4	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808398
mSys21w21id52con7	7	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808383
mSys21w21id52con11	11	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808368
mSys21w21id52con14	14	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808355
mSys21w21id52con15	15	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808341
mSys21w21id52con18	18	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808328
mSys21w21id52con21	21	suckling	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808315
mSys21w21id52con22	22	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808271
mSys21w21id52con25	25	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808258
mSys21w21id52con28	28	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807822
mSys21w21id52con29	29	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807810
mSys21w21id52con32	32	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807798
mSys21w21id52con35	35	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808173
mSys21w21id52con42	42	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808161
mSys21w21id52con49	49	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808149
mSys21w21id52con56	56	weaning	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808208
mSys21w21id52con70	70	growing	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808198
mSys21w21id52con84	84	growing	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808188
mSys21w21id52con112	112	growing	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807787
mSys21w21id52con140	140	finishing	mSys21_52	21	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807779
mSys21w28id53con4	4	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807760
mSys21w28id53con7	7	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807741
mSys21w28id53con11	11	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807723
mSys21w28id53con14	14	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807706
mSys21w28id53con15	15	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808045
mSys21w28id53con18	18	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808028
mSys21w28id53con21	21	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808305
mSys21w28id53con22	22	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808288
mSys21w28id53con25	25	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808240
mSys21w28id53con28	28	suckling	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808222
mSys21w28id53con29	29	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807979
mSys21w28id53con32	32	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807963
mSys21w28id53con35	35	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807948
mSys21w28id53con42	42	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807933
mSys21w28id53con49	49	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807914
mSys21w28id53con56	56	weaning	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807900
mSys21w28id53con70	70	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807886
mSys21w28id53con84	84	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807871
mSys21w28id53con112	112	growing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807858
mSys21w28id53con140	140	finishing	mSys21_53	28	mSys21_5	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807845
mSys21w21id54con4	4	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808406
mSys21w21id54con7	7	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808390
mSys21w21id54con11	11	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808375
mSys21w21id54con14	14	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808362
mSys21w21id54con15	15	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808349
mSys21w21id54con18	18	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808334
mSys21w21id54con21	21	suckling	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808321
mSys21w21id54con22	22	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808276
mSys21w21id54con25	25	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808264
mSys21w21id54con28	28	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808252
mSys21w21id54con29	29	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807816
mSys21w21id54con32	32	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807804
mSys21w21id54con35	35	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807792
mSys21w21id54con42	42	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808168
mSys21w21id54con49	49	weaning	mSys21_54	21	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808154
mSys21w14id55con4	4	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808167
mSys21w14id55con7	7	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808480
mSys21w14id55con11	11	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808324
mSys21w14id55con14	14	suckling	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807777
mSys21w14id55con15	15	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808237
mSys21w14id55con18	18	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807850
mSys21w14id55con21	21	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808095
mSys21w14id55con22	22	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807919
mSys21w14id55con25	25	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808067
mSys21w14id55con28	28	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808053
mSys21w14id55con29	29	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808008
mSys21w14id55con32	32	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807995
mSys21w14id55con35	35	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808500
mSys21w14id55con42	42	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808488
mSys21w14id55con49	49	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808475
mSys21w14id55con56	56	weaning	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808464
mSys21w14id55con84	84	growing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808442
mSys21w14id55con112	112	growing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808432
mSys21w14id55con140	140	finishing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808422
mSys21w14id55con155	155	finishing	mSys21_55	14	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808414
mSys21w28id56con4	4	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807767
mSys21w28id56con7	7	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807748
mSys21w28id56con11	11	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807728
mSys21w28id56con14	14	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807712
mSys21w28id56con15	15	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807695
mSys21w28id56con18	18	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808034
mSys21w28id56con21	21	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808310
mSys21w28id56con22	22	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808294
mSys21w28id56con25	25	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808245
mSys21w28id56con28	28	suckling	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808228
mSys21w28id56con29	29	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807984
mSys21w28id56con32	32	weaning	mSys21_56	28	mSys21_5	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807969
